id,applicant_account_No.,bank_sort_code,age,sex,education_qualifications,income,home_ownership,employment_length,loan_intent,loan_amount,loan_interest_rate,loan_income_ratio,payment_default_on_file,credit_history_length,loan_approval_status,max_loan_amount(allowed),credit_application_acceptance
493573,83656949,301242,40,F,Unknown,28800,RENT,1,VENTURE,7000,50.6,0.25,N,13,Approved,7000,0
408833,45565135,608384,40,F,Unknown,150000,MORTGAGE,1,MEDICAL,7000,11.71,0.05,N,14,Approved,7000,0
550288,37419796,185050,40,F,Unknown,70000,MORTGAGE,1,EDUCATION,7000,7.29,0.1,N,16,Approved,7000,0
701973,29330170,501032,40,F,Unknown,100000,RENT,1,HOMEIMPROVEMENT,7000,9.63,0.07,N,17,Approved,7000,0
936577,91409478,700808,40,F,Unknown,50000,MORTGAGE,5,HOMEIMPROVEMENT,7000,7.49,0.14,N,11,Approved,7000,0
845791,43487618,608368,40,F,Unknown,55000,MORTGAGE,5,VENTURE,7000,9.99,0.13,N,14,Approved,7000,0
873028,96248304,165221,40,F,Unknown,225000,MORTGAGE,3,EDUCATION,7000,9.99,0.03,N,16,Approved,7000,0
411710,90763841,406377,40,F,Unknown,75000,MORTGAGE,17,EDUCATION,7000,5.42,0.09,N,14,Approved,7000,0
422955,71469140,301275,40,,Unknown,60000,MORTGAGE,7,HOMEIMPROVEMENT,7000,6.76,0.12,N,16,Approved,7000,0
703657,55531304,300030,40,,Unknown,125000,MORTGAGE,5,MEDICAL,7000,11.71,0.06,N,12,Approved,7000,0
926350,36216039,231618,40,,Unknown,120000,MORTGAGE,3,MEDICAL,7000,10.65,0.06,N,13,Approved,7000,0
514768,94115071,041304,40,,Unknown,30000,OWN,5,EDUCATION,7000,9.32,0.23,N,11,Approved,7000,0
123014,20313086,231134,40,,Unknown,96000,MORTGAGE,0,PERSONAL,7000,8.94,0.07,N,16,Approved,7000,0
638092,62509815,235863,40,Male,Unknown,120000,MORTGAGE,12,HOMEIMPROVEMENT,7000,5.79,0.06,N,11,Approved,7000,0
605007,38176724,040476,40,Male,Unknown,60000,MORTGAGE,5,VENTURE,7000,10,0.12,N,14,Approved,7000,0
422626,57024717,608309,40,Male,Unknown,27600,OWN,4,PERSONAL,7000,11.11,0.25,N,16,Approved,7000,0
888846,71499445,405204,40,Male,Unknown,60000,MORTGAGE,2,DEBTCONSOLIDATION,7000,7.88,0.12,N,11,Approved,7000,0
254971,43646525,301309,40,Male,Unknown,60000,RENT,0,PERSONAL,7000,8.94,0.12,N,14,Approved,7000,0
390142,55765897,938831,40,Male,Unknown,53000,RENT,6,PERSONAL,6800,12.84,0.13,N,11,Approved,6800,0
469145,45362862,609263,40,Male,Unknown,48000,MORTGAGE,10,VENTURE,6700,5.99,0.14,N,11,Approved,6700,0
544870,33814756,609280,40,Male,Unknown,72000,MORTGAGE,16,VENTURE,6400,5.79,0.09,N,15,Approved,6400,0
630845,41021002,700672,40,Male,Unknown,45600,MORTGAGE,6,EDUCATION,6250,9.32,0.14,N,16,Approved,6250,0
753215,51572854,110001,40,Male,Unknown,120000,MORTGAGE,18,HOMEIMPROVEMENT,6000,6.03,0.05,N,14,Approved,6000,0
402228,56122592,405162,40,Male,Unknown,63000,RENT,5,HOMEIMPROVEMENT,6000,7.74,0.09,N,17,Approved,6000,0
424147,64812323,700319,40,Male,Unknown,60000,RENT,0,DEBTCONSOLIDATION,6000,10.65,0.1,N,14,Approved,6000,0
561934,69053057,122130,40,Male,Unknown,54000,MORTGAGE,10,PERSONAL,6000,7.14,0.11,N,12,Approved,6000,0
389047,96782504,404869,40,Male,Unknown,102000,MORTGAGE,6,HOMEIMPROVEMENT,6000,9.99,0.06,N,16,Approved,6000,0
305011,33927385,400001,40,Male,Unknown,30000,RENT,4,PERSONAL,6000,7.49,0.2,N,14,Approved,6000,0
510781,25437079,400550,40,Male,Unknown,102000,MORTGAGE,4,EDUCATION,6000,7.51,0.06,N,11,Approved,6000,0
285058,7622107,400002,40,Male,Unknown,120000,OWN,12,HOMEIMPROVEMENT,6000,8.88,0.05,N,14,Approved,6000,0
365864,9729365,406243,40,Male,Unknown,120000,MORTGAGE,3,HOMEIMPROVEMENT,6000,7.14,0.05,N,14,Approved,6000,0
319998,98072200,232290,40,Male,Unknown,95000,MORTGAGE,4,PERSONAL,6000,12.99,0.06,Y,16,Approved,6000,0
701654,87356677,406283,40,Male,Unknown,110000,RENT,2,MEDICAL,6000,8.94,0.05,N,13,Approved,6000,0
839208,62183174,235889,40,Male,Unknown,61500,MORTGAGE,5,HOMEIMPROVEMENT,6000,11.48,0.1,N,13,Approved,6000,0
120468,92440068,405206,40,Male,Unknown,60000,RENT,3,HOMEIMPROVEMENT,6000,10.99,0.1,N,16,Approved,6000,0
360855,91038293,609591,40,Male,Unknown,50000,RENT,5,DEBTCONSOLIDATION,6000,14.27,0.12,N,17,Approved,6000,0
165166,89119641,609242,40,Male,Unknown,90000,MORTGAGE,2,PERSONAL,6000,10.62,0.07,N,16,Approved,6000,0
540583,45118706,165487,40,Male,Unknown,92004,RENT,4,MEDICAL,6000,10.37,0.07,N,16,Approved,6000,0
731632,64885607,301473,40,Male,Unknown,69000,RENT,3,MEDICAL,6000,10,0.09,N,11,Approved,6000,0
769675,60468525,405210,40,Male,Unknown,72000,MORTGAGE,0,HOMEIMPROVEMENT,6000,5.42,0.08,N,11,Approved,6000,0
189906,2644439,086119,40,Male,Unknown,55000,MORTGAGE,6,VENTURE,6000,11.99,0.11,N,14,Approved,6000,0
389931,18811180,300001,40,Male,Unknown,90000,MORTGAGE,12,PERSONAL,6000,11.11,0.07,N,11,Approved,6000,0
421664,7056515,700633,40,Male,Unknown,37000,RENT,2,MEDICAL,6000,5.99,0.16,N,16,Approved,6000,0
200308,21242313,041334,40,Male,Unknown,140000,MORTGAGE,8,EDUCATION,6000,9.64,0.04,N,13,Approved,6000,0
721144,6606344,609556,40,Male,Unknown,75000,MORTGAGE,7,MEDICAL,6000,11.12,0.08,N,16,Approved,6000,0
298728,38474187,406250,40,Male,Unknown,142000,RENT,2,DEBTCONSOLIDATION,6000,10.38,0.04,N,17,Approved,6000,0
156867,88167499,230580,40,Male,Unknown,89796,MORTGAGE,2,VENTURE,6000,6.62,0.07,N,17,Approved,6000,0
141153,78488035,041300,40,Male,Unknown,60000,RENT,2,PERSONAL,6000,8.94,0.1,N,12,Approved,6000,0
435140,86834035,622111,40,Male,Unknown,50000,RENT,3,PERSONAL,6000,6.76,0.12,N,12,Approved,6000,0
650721,78854342,405069,40,Male,Unknown,39500,RENT,1,DEBTCONSOLIDATION,5600,7.9,0.14,N,15,Approved,5600,0
464971,7037529,041312,40,Male,Unknown,59484,MORTGAGE,13,VENTURE,5500,10.99,0.09,N,10,Approved,5500,0
403448,71971997,405228,40,Male,Unknown,64000,MORTGAGE,8,MEDICAL,5500,10.62,0.08,N,14,Approved,5500,0
855785,8686353,600109,40,Male,Unknown,54000,RENT,2,EDUCATION,5500,8.59,0.1,N,11,Approved,5500,0
582950,42634114,700512,40,Male,Unknown,25000,RENT,2,PERSONAL,5475,6.62,0.22,N,14,Approved,5475,0
294095,82330340,010004,40,Male,Unknown,150000,MORTGAGE,4,MEDICAL,5200,12.69,0.03,N,11,Approved,5200,0
509292,30022827,405111,40,Male,Unknown,37000,RENT,2,VENTURE,5000,9.99,0.14,N,11,Approved,5000,0
567997,5568156,405188,40,Male,Unknown,300000,RENT,6,DEBTCONSOLIDATION,5000,10.37,0.02,N,11,Approved,5000,0
528608,80995733,608394,40,Male,Unknown,154000,MORTGAGE,18,PERSONAL,5000,16.45,0.03,Y,11,Approved,5000,0
204595,33551276,950001,40,Male,Unknown,70000,MORTGAGE,2,EDUCATION,5000,7.88,0.07,N,16,Approved,5000,0
283481,81703640,301561,40,Male,Unknown,60000,RENT,5,EDUCATION,5000,7.9,0.08,N,13,Approved,5000,0
881528,2651749,405059,40,Male,Unknown,30000,MORTGAGE,1,DEBTCONSOLIDATION,5000,7.14,0.17,N,13,Approved,5000,0
803182,22658767,404878,40,Male,Unknown,80000,MORTGAGE,3,VENTURE,5000,5.42,0.06,N,14,Approved,5000,0
855877,2529265,232862,40,Male,Unknown,48000,MORTGAGE,3,HOMEIMPROVEMENT,5000,14.27,0.1,Y,15,Approved,5000,0
940461,77195255,300059,40,Male,Unknown,32004,RENT,2,VENTURE,5000,9.32,0.16,N,14,Approved,5000,0
604390,26764412,232866,40,Male,Unknown,48000,MORTGAGE,5,DEBTCONSOLIDATION,5000,7.51,0.1,N,16,Approved,5000,0
317112,60366206,041313,40,Male,Unknown,75000,RENT,6,EDUCATION,5000,11.49,0.07,N,12,Approved,5000,0
293637,93008640,609500,40,Male,Unknown,95000,RENT,2,MEDICAL,5000,14.79,0.05,Y,14,Approved,5000,0
725479,35767025,609379,40,Male,Unknown,90000,RENT,1,DEBTCONSOLIDATION,5000,13.57,0.06,Y,15,Approved,5000,0
280133,61888651,405091,40,Male,Unknown,50000,RENT,4,DEBTCONSOLIDATION,5000,10.37,0.1,N,14,Approved,5000,0
318482,56694209,405176,40,Male,Unknown,45000,RENT,6,VENTURE,5000,14.79,0.11,Y,14,Approved,5000,0
719143,96728589,150000,40,Male,Unknown,35000,RENT,2,MEDICAL,5000,13.22,0.14,N,15,Approved,5000,0
161126,32770223,041320,40,Male,Unknown,130000,MORTGAGE,8,VENTURE,5000,13.16,0.04,Y,13,Approved,5000,0
652436,95683681,126000,40,Male,Unknown,80000,RENT,6,PERSONAL,5000,12.87,0.06,N,13,Approved,5000,0
580841,90804691,090009,40,Male,Unknown,36000,RENT,2,MEDICAL,5000,10.37,0.14,N,16,Approved,5000,0
413340,33358562,405278,40,Male,Unknown,60000,RENT,5,EDUCATION,5000,11.86,0.08,N,12,Approved,5000,0
620090,8253316,609137,40,Male,Unknown,70000,MORTGAGE,0,MEDICAL,5000,11.78,0.07,Y,11,Approved,5000,0
226565,90738463,621000,40,Male,Unknown,25000,OWN,2,PERSONAL,5000,9.62,0.2,N,15,Approved,5000,0
482888,56148182,404865,40,Male,Unknown,36000,RENT,0,MEDICAL,5000,13.22,0.14,N,16,Approved,5000,0
902930,65838632,405125,40,Male,Unknown,60000,OWN,18,PERSONAL,5000,13.85,0.08,Y,15,Approved,5000,0
265082,47980908,165760,40,Male,Unknown,54000,RENT,0,MEDICAL,5000,5.42,0.09,N,13,Approved,5000,0
407425,51863599,230089,40,Male,Unknown,110000,MORTGAGE,1,EDUCATION,5000,9.63,0.05,N,11,Approved,5000,0
383921,94436979,609104,40,Male,Unknown,50000,MORTGAGE,4,HOMEIMPROVEMENT,5000,7.14,0.1,N,17,Approved,5000,0
743657,4558706,608371,40,Male,Unknown,45000,MORTGAGE,3,PERSONAL,5000,6.99,0.11,N,15,Approved,5000,0
677031,15612077,608365,40,Male,Unknown,54000,MORTGAGE,20,PERSONAL,5000,7.14,0.09,N,17,Approved,5000,0
929819,3493200,600159,40,Male,Unknown,100000,RENT,0,MEDICAL,5000,7.75,0.05,N,17,Approved,5000,0
680412,82652221,165766,40,Male,Unknown,55236,RENT,17,HOMEIMPROVEMENT,5000,15.05,0.09,Y,14,Approved,5000,0
171844,34492008,405130,40,Male,Unknown,42000,RENT,2,MEDICAL,5000,5.79,0.12,N,15,APPROVED,5000,0
655068,89229104,609267,40,Male,Unknown,36000,RENT,2,MEDICAL,5000,9.63,0.14,N,16,Approved,5000,0
147855,15470462,300173,40,Male,Unknown,36000,RENT,2,EDUCATION,5000,9.99,0.14,N,17,Approved,5000,0
457225,37580357,040504,40,Male,Unknown,60000,MORTGAGE,1,PERSONAL,5000,11.14,0.08,N,17,Approved,5000,0
777289,31767648,165345,40,Male,Unknown,31200,MORTGAGE,4,HOMEIMPROVEMENT,5000,10.65,0.16,N,11,Approved,5000,0
329253,35285299,165810,40,Male,Unknown,54096,RENT,3,VENTURE,4900,10.96,0.09,N,14,Approved,4900,0
285798,89424942,302885,40,Male,Unknown,65004,RENT,0,MEDICAL,4800,11.28,0.08,Y,11,Approved,4800,0
805974,72506822,405198,40,Male,Unknown,69600,OWN,12,VENTURE,4800,7.29,0.07,N,16,Approved,4800,0
226736,64351342,405033,40,Male,Unknown,30000,OWN,3,HOMEIMPROVEMENT,4800,7.29,0.16,N,13,Approved,4800,0
644825,87845166,232320,40,Male,Unknown,105000,MORTGAGE,11,MEDICAL,4800,10.59,0.05,N,17,APPROVED,4800,0
658672,73852240,980000,40,Male,Unknown,70000,RENT,12,VENTURE,4500,5.79,0.06,N,15,Approved,4500,0
188171,31000462,235797,40,Male,Unknown,75000,MORTGAGE,2,EDUCATION,4400,6.99,0.06,N,12,Approved,4400,0
847053,84384166,235626,40,Male,Unknown,63000,MORTGAGE,3,EDUCATION,4000,6.92,0.06,N,13,Approved,4000,0
457969,74101125,233504,40,Male,Unknown,30000,RENT,0,EDUCATION,4000,11.83,0.13,N,12,Approved,4000,0
169686,99962426,041315,40,Male,Unknown,42000,RENT,0,EDUCATION,4000,14.65,0.1,N,16,Approved,4000,0
219003,46946218,040482,40,Male,Unknown,50000,RENT,2,PERSONAL,4000,13.47,0.08,Y,17,Approved,4000,0
627085,24489483,040079,40,Male,Unknown,54000,MORTGAGE,2,PERSONAL,4000,12.42,0.07,N,12,Approved,4000,0
676279,51369016,609303,40,Male,Unknown,65000,MORTGAGE,2,EDUCATION,4000,10.99,0.06,N,11,Approved,4000,0
307251,90145000,050005,40,Male,Unknown,50000,RENT,1,DEBTCONSOLIDATION,4000,14.27,0.08,Y,17,Approved,4000,0
523746,57357338,090025,40,Male,Unknown,36000,RENT,2,EDUCATION,4000,14.26,0.11,Y,12,Approved,4000,0
918081,41372906,239285,40,Male,Unknown,60000,RENT,2,EDUCATION,3600,7.66,0.06,N,12,Approved,3600,0
642262,70569423,300083,40,Male,Unknown,60000,RENT,3,EDUCATION,3600,16.89,0.06,N,17,Approved,3600,0
894908,89576887,405179,40,Male,Unknown,20000,RENT,4,VENTURE,3600,13.11,0.17,Y,11,Approved,3600,0
308446,6784917,300066,40,Male,Unknown,55182,RENT,0,VENTURE,3500,6.99,0.06,N,12,Approved,3500,0
357827,2757615,608312,40,Male,Unknown,35000,RENT,1,MEDICAL,3500,14.27,0.1,Y,16,Approved,3500,0
753420,64986774,236078,40,Male,Unknown,68000,MORTGAGE,4,HOMEIMPROVEMENT,3500,5.42,0.05,N,14,Approved,3500,0
680164,18813136,405047,40,Male,Unknown,48000,MORTGAGE,18,VENTURE,3500,11.99,0.07,N,14,Approved,3500,0
344267,31246692,165501,40,Male,Unknown,74400,MORTGAGE,0,MEDICAL,3500,7.29,0.05,N,14,Approved,3500,0
133790,48100915,700603,40,,Unknown,35820,RENT,0,PERSONAL,3275,8.88,0.09,N,6,Approved,3275,0
370868,75415152,560075,40,,Unknown,50000,MORTGAGE,3,HOMEIMPROVEMENT,3250,10.37,0.07,N,17,Approved,3250,0
116303,78195552,301495,40,,Unknown,65000,MORTGAGE,1,HOMEIMPROVEMENT,3100,7.29,0.05,N,16,Approved,3100,0
939779,43161217,165050,40,,Unknown,50000,MORTGAGE,0,HOMEIMPROVEMENT,3000,6.03,0.06,N,17,Approved,3000,0
802188,93881454,608386,40,,Unknown,27600,OWN,16,VENTURE,3000,14.27,0.11,N,17,Approved,3000,0
690264,74954538,405056,40,,Unknown,60000,MORTGAGE,7,MEDICAL,3000,7.74,0.05,N,13,Approved,3000,0
593560,62223641,165101,40,,Unknown,48000,RENT,15,PERSONAL,3000,11.78,0.06,Y,17,Approved,3000,0
146198,15857937,609390,40,,Unknown,77500,RENT,3,EDUCATION,3000,14.72,0.04,Y,16,Approved,3000,0
878028,47097986,609230,40,,Unknown,50000,MORTGAGE,6,HOMEIMPROVEMENT,3000,5.42,0.06,N,11,Approved,3000,0
374470,9466945,235441,40,,Unknown,50000,RENT,3,MEDICAL,3000,12.53,0.06,N,16,Approved,3000,0
310445,94424767,116701,40,,Unknown,50000,RENT,1,MEDICAL,3000,9.99,0.06,N,15,Approved,3000,0
272356,78360411,609492,40,,Unknown,60000,MORTGAGE,12,HOMEIMPROVEMENT,3000,10,0.05,N,14,APPROVED ,3000,0
978351,6730110,609587,40,,Unknown,60000,MORTGAGE,0,HOMEIMPROVEMENT,3000,7.68,0.05,N,15,Approved,3000,0
656453,1494193,200052,40,,Unknown,43000,RENT,1,MEDICAL,3000,9.99,0.07,N,15,Approved,3000,0
725593,53095416,200070,40,,Unknown,90000,MORTGAGE,4,DEBTCONSOLIDATION,3000,12.53,0.03,N,17,Approved,3000,0
286361,14701393,235911,40,,Unknown,19200,RENT,4,DEBTCONSOLIDATION,3000,12.99,0.16,Y,15,Approved,3000,0
614149,21903421,041302,40,,Unknown,38000,MORTGAGE,2,MEDICAL,3000,6.39,0.08,N,14,Approved,3000,0
247684,25794418,405276,40,,Unknown,50000,MORTGAGE,2,HOMEIMPROVEMENT,3000,7.29,0.06,N,13,Approved,3000,0
336938,18431992,700518,40,,Unknown,28800,RENT,2,PERSONAL,2800,7.88,0.1,N,14,Approved,2800,0
435718,67978184,609371,40,,Unknown,60000,RENT,2,VENTURE,2500,11.49,0.04,N,14,Approved,2500,0
898311,24428996,608376,40,,Unknown,25000,RENT,2,PERSONAL,2500,11.71,0.1,N,13,Approved,2500,0
751190,69861255,300098,40,,Unknown,42000,MORTGAGE,18,VENTURE,2500,9.99,0.06,N,14,Approved,2500,0
188064,98806720,165562,40,,Unknown,60000,MORTGAGE,5,PERSONAL,2500,7.49,0.04,N,11,Approved,2500,0
776039,29298116,300250,40,,Unknown,60000,RENT,2,MEDICAL,2500,11.48,0.04,N,13,Approved,2500,0
445837,66374875,230123,40,,Unknown,16800,RENT,0,VENTURE,2450,8.94,0.15,N,14,Approved,2450,0
939472,27136506,405037,40,,Unknown,62496,RENT,0,EDUCATION,2400,12.53,0.04,Y,14,Approved,2400,0
762013,43259240,234635,40,,Unknown,49500,RENT,0,PERSONAL,2400,14.27,0.05,Y,13,Approved,2400,0
656256,4315736,609588,40,,Unknown,30000,RENT,4,MEDICAL,2000,7.9,0.07,N,13,Approved,2000,0
461767,32859868,301657,40,,Unknown,34800,RENT,6,MEDICAL,2000,9.99,0.06,N,16,Approved,2000,0
157164,37567447,405132,40,,Unknown,50000,MORTGAGE,5,HOMEIMPROVEMENT,2000,8.49,0.04,N,11,Approved,2000,0
577273,96442046,600168,40,,Unknown,42000,RENT,2,PERSONAL,2000,12.99,0.05,Y,14,Approved,2000,0
389457,51387339,231976,40,,Unknown,14400,RENT,0,VENTURE,2000,10.37,0.14,N,11,Approved,2000,0
946998,21087574,159900,40,,Unknown,62400,RENT,4,MEDICAL,2000,13.8,0.03,Y,16,Approved,2000,0
381302,57758454,608362,40,,Unknown,77000,MORTGAGE,2,PERSONAL,2000,10.75,0.03,N,12,Approved,2000,0
641346,91557336,405143,40,,Unknown,42000,OWN,21,MEDICAL,2000,11.36,0.05,N,15,Approved,2000,0
409353,47577083,165709,40,,Unknown,350000,OWN,16,PERSONAL,2000,11.49,0.06,N,13,Approved,2000,0
757641,77661857,609189,40,,Unknown,60000,RENT,1,EDUCATION,2000,11.49,0.03,N,14,Approved,2000,0
612289,24097249,602610,40,,Unknown,24449,OWN,2,EDUCATION,2000,12.84,0.08,Y,12,Approved,2000,0
530772,63687339,301631,40,,Unknown,75000,RENT,2,HOMEIMPROVEMENT,1800,11.12,0.02,N,17,Approved,1800,0
520617,46421991,185005,40,,Unknown,48000,MORTGAGE,0,DEBTCONSOLIDATION,1500,7.68,0.03,N,17,Approved,1500,0
761932,62074335,041307,40,,Unknown,18700,RENT,2,MEDICAL,1500,12.87,0.08,Y,15,Approved,1500,0
293941,42540664,040400,40,,Unknown,36900,RENT,0,EDUCATION,1500,10.65,0.04,N,13,Approved,1500,0
808008,31281525,165187,40,,Unknown,45000,MORTGAGE,2,EDUCATION,1500,7.4,0.03,N,14,Approved,1500,0
962867,9044651,820403,40,,Unknown,77367,MORTGAGE,11,EDUCATION,1500,6.17,0.02,N,17,Approved,1500,0
539596,76279540,080050,40,,Unknown,50000,RENT,0,DEBTCONSOLIDATION,1500,11.71,0.03,N,16,Approved,1500,0
410484,97338211,301242,40,,Unknown,14400,RENT,3,VENTURE,1500,7.29,0.1,N,14,Approved,1500,0
141228,83546925,608384,40,,Unknown,42000,OWN,8,MEDICAL,1200,7.29,0.03,N,14,Approved,1200,0
404147,83061171,185050,40,,Unknown,29000,RENT,0,EDUCATION,1000,8,0.03,N,12,Approved,1000,0
518458,99745274,501032,40,,Unknown,38000,RENT,1,EDUCATION,1000,10.95,0.03,N,11,Approved,1000,0
909571,83211749,700808,40,,Unknown,68000,MORTGAGE,5,EDUCATION,1000,8,0.01,N,13,Approved,1000,0
456966,1132626,608368,40,,Unknown,85000,MORTGAGE,18,VENTURE,1000,10.36,0.01,N,17,Approved,1000,0
211818,60618958,165221,40,,Unknown,28800,RENT,2,PERSONAL,1000,10.65,0.03,N,14,APPROVED ,1000,0
303842,76275795,406377,20,,Unknown,127000,MORTGAGE,2,DEBTCONSOLIDATION,24250,15.31,0.19,N,4,Declined ,0,1
921680,15171615,301275,20,,Unknown,95950,RENT,2,EDUCATION,28250,14.54,0.27,N,4,Declined ,0,1
137792,96562276,300030,20,,Unknown,59000,RENT,1,PERSONAL,16800,12.42,0.29,N,2,Declined ,0,1
962043,3121207,231618,21,,Unknown,30000,RENT,5,HOMEIMPROVEMENT,6500,14.27,0.22,N,4,Declined ,0,1
903561,99328354,041304,21,,Unknown,31000,RENT,5,EDUCATION,10000,11.49,0.32,N,2,Declined ,0,1
502057,20920108,231134,21,,Unknown,30000,RENT,0,DEBTCONSOLIDATION,8500,19.04,0.27,Y,2,Declined ,0,1
234461,12723522,235863,21,,Unknown,37000,RENT,2,MEDICAL,14000,12.61,0.38,N,3,Declined ,0,1
422511,40836238,040476,21,,Unknown,30000,MORTGAGE,2,MEDICAL,5000,15.7,0.17,N,3,Declined ,0,1
761662,90603507,608309,21,,Unknown,15600,RENT,0,DEBTCONSOLIDATION,5000,10.99,0.32,N,3,Declined ,0,1
501667,94978251,405204,21,,Unknown,33996,RENT,5,MEDICAL,15000,14.96,0.44,,2,Declined ,0,1
752124,26453998,301309,21,,Unknown,28000,MORTGAGE,5,DEBTCONSOLIDATION,6000,15.62,0.21,Y,2,Declined ,0,1
370639,67719518,938831,21,,Unknown,36588,RENT,5,DEBTCONSOLIDATION,1000,14.61,0.03,Y,4,Declined ,0,1
840529,27534265,609263,21,,Unknown,34800,RENT,0,VENTURE,9600,17.27,0.28,Y,3,Declined ,0,1
737707,51465264,609280,21,,Unknown,44000,RENT,4,DEBTCONSOLIDATION,12000,12.86,0.27,N,4,Declined ,0,1
710968,92057858,700672,21,,Unknown,29000,RENT,2,PERSONAL,6000,15.62,0.21,N,2,Declined ,0,1
448692,95104281,110001,21,,Unknown,90000,RENT,5,HOMEIMPROVEMENT,7200,12.69,0.08,N,2,Declined ,0,1
417047,96289934,405162,21,,Unknown,30000,RENT,5,EDUCATION,13250,11.49,0.44,N,2,Declined ,0,1
167219,12109454,700319,21,,Unknown,34000,MORTGAGE,3,HOMEIMPROVEMENT,12000,13.79,0.36,N,2,Declined ,0,1
182018,70585107,122130,21,,Unknown,24000,OWN,0,HOMEIMPROVEMENT,6100,13.35,0.26,Y,2,Declined ,0,1
793092,11963779,404869,21,,Unknown,52000,RENT,2,PERSONAL,18500,15.33,0.36,N,4,Declined ,0,1
584647,8514794,400001,21,,Unknown,38004,RENT,5,EDUCATION,3000,10.75,0.08,N,2,Declined ,0,1
874428,13140232,400550,21,,Unknown,34000,MORTGAGE,5,HOMEIMPROVEMENT,6000,12.69,0.18,N,2,Declined ,0,1
353320,63968744,400002,21,,Unknown,59000,RENT,5,HOMEIMPROVEMENT,6000,11.89,0.1,N,2,Declined ,0,1
955644,66304134,406243,21,,Unknown,70553,RENT,5,VENTURE,10000,13.49,0.14,N,4,Declined ,0,1
637573,3200855,232290,21,,Unknown,30000,RENT,1,EDUCATION,12000,12.53,0.4,Y,4,Declined ,0,1
642742,64541035,406283,21,,Unknown,67000,RENT,5,MEDICAL,25000,10.25,0.37,N,2,Declined ,0,1
790422,78603660,235889,21,,Unknown,35000,RENT,1,EDUCATION,15000,11.83,0.43,N,2,Declined ,0,1
723500,27744718,405206,21,,Unknown,35400,RENT,3,EDUCATION,13250,16.89,0.38,N,3,Declined ,0,1
793849,74590554,609591,21,,Unknown,34000,RENT,5,EDUCATION,10000,11.71,0.29,N,4,Declined ,0,1
121224,33588189,609242,21,,Unknown,30000,RENT,0,MEDICAL,1500,15.62,0.05,N,2,Declined ,0,1
642307,79510470,165487,21,,Unknown,88000,RENT,3,HOMEIMPROVEMENT,17600,16.35,0.19,N,2,Declined ,0,1
296386,63967603,301473,21,,Unknown,30000,RENT,3,PERSONAL,6000,12.42,0.2,N,2,Declined ,0,1
441876,42936945,405210,21,,Unknown,32000,RENT,2,DEBTCONSOLIDATION,1000,16.45,0.03,N,4,Declined ,0,1
211560,88602471,086119,21,,Unknown,42000,MORTGAGE,4,VENTURE,5200,17.27,0.12,Y,2,Declined ,0,1
650022,52767579,300001,21,,Unknown,36000,RENT,5,DEBTCONSOLIDATION,10400,14.84,0.3,Y,2,Declined ,0,1
956571,83851747,700633,21,,Unknown,25200,RENT,0,PERSONAL,9600,8.94,0.39,N,4,Declined ,0,1
912681,56291599,041334,21,,Higher Education,49000,RENT,2,MEDICAL,6000,15.31,0.12,Y,4,Declined ,0,1
527766,65137514,609556,21,,Higher Education,29004,RENT,0,PERSONAL,5000,17.49,0.17,Y,3,Declined ,0,1
633795,76272696,406250,21,,Higher Education,24000,RENT,0,EDUCATION,1000,14.72,0.04,Y,2,Declined ,0,1
680812,19415407,230580,21,,Higher Education,34000,RENT,2,PERSONAL,7500,14.59,0.23,N,3,Declined ,0,1
397826,62604941,041300,21,,Higher Education,70000,RENT,5,EDUCATION,23000,14.54,0.34,Y,4,Declined ,0,1
175445,15943875,622111,21,,Higher Education,32000,RENT,6,DEBTCONSOLIDATION,15000,7.9,0.47,N,2,Declined ,0,1
166093,55536483,405069,21,,Higher Education,36000,RENT,6,MEDICAL,12000,7.88,0.33,N,3,Declined ,0,1
262633,64714199,041312,21,,Higher Education,24996,RENT,0,DEBTCONSOLIDATION,5000,10.99,0.2,N,4,Declined ,0,1
597475,72798946,405228,21,,Higher Education,24000,RENT,2,MEDICAL,3000,11.49,0.13,N,3,Declined ,0,1
418127,88603980,600109,21,,Higher Education,29000,RENT,6,MEDICAL,5000,6.62,0.17,N,3,Declined ,0,1
188400,11302877,700512,21,,Higher Education,45000,RENT,1,DEBTCONSOLIDATION,15000,9.25,0.33,N,2,Declined ,0,1
123250,76077392,010004,21,,Higher Education,49000,MORTGAGE,5,VENTURE,7500,14.96,0.15,Y,4,Declined ,0,1
475631,83601163,405111,21,,Higher Education,78000,RENT,5,DEBTCONSOLIDATION,25000,12.53,0.32,N,3,Declined ,0,1
103007,55129558,405188,21,,Higher Education,22992,RENT,3,EDUCATION,5000,13.57,0.22,N,2,Declined ,0,1
388770,92604769,608394,21,,Higher Education,24000,RENT,4,PERSONAL,9600,14.27,0.4,N,4,Declined ,0,1
491160,10694796,950001,21,,Higher Education,27600,RENT,4,DEBTCONSOLIDATION,7500,13.06,0.27,Y,3,Declined ,0,1
472249,10315329,301561,21,,Higher Education,71711,MORTGAGE,5,EDUCATION,10000,10.65,0.14,N,4,Declined ,0,1
380641,22267165,405059,21,,Higher Education,19000,RENT,3,MEDICAL,5000,12.87,0.26,Y,4,Declined ,0,1
181858,62897261,404878,21,,Higher Education,54000,RENT,2,EDUCATION,5000,13.17,0.09,N,4,Declined ,0,1
259245,16449968,232862,21,,Higher Education,34000,RENT,2,VENTURE,12250,14.72,0.36,Y,3,Declined ,0,1
